blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
754A,CHOA CHU KANG NTH 5,6,1994,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
754A,PASIR RIS ST 71,1,1995,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
754A,WOODLANDS CIRCLE,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
755,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,48,0,0,0,0,0,48,0,0,0,0,0,0
755,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,100,0,0,0,58,42,0,0,0,0,0,0,0
755,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0
755,WOODLANDS AVE 4,12,1996,Y,N,N,Y,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0
755,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,158,0,0,0,100,58,0,0,0,0,0,0,0
756,CHOA CHU KANG NTH 5,11,1994,Y,N,N,N,N,N,CCK,40,0,0,0,0,0,40,0,0,0,0,0,0
756,JURONG WEST ST 74,15,1994,Y,N,N,Y,N,N,JW,112,0,0,0,42,70,0,0,0,0,0,0,0
756,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0
756,WOODLANDS AVE 4,12,1996,Y,N,N,Y,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0
756,YISHUN ST 72,12,1984,Y,N,N,N,N,N,YS,136,0,0,0,136,0,0,0,0,0,0,0,0
757,CHOA CHU KANG NTH 5,13,1994,Y,N,N,Y,N,N,CCK,46,0,0,0,0,0,46,0,0,0,0,0,0
757,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,98,0,0,0,42,56,0,0,0,0,0,0,0
757,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0
757,WOODLANDS AVE 4,12,1996,Y,N,N,N,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0
757,YISHUN ST 72,12,1985,Y,N,N,Y,N,N,YS,110,0,0,0,48,62,0,0,0,0,0,0,0
757A,PASIR RIS ST 71,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
757A,WOODLANDS AVE 4,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
757B,PASIR RIS ST 71,1,1995,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
758,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,51,0,0,0,0,0,51,0,0,0,0,0,0
758,JURONG WEST ST 74,12,1994,Y,N,N,N,N,N,JW,70,0,0,0,48,22,0,0,0,0,0,0,0
758,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0
758,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,115,0,0,0,71,44,0,0,0,0,0,0,0
758,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,110,0,0,0,48,62,0,0,0,0,0,0,0
759,CHOA CHU KANG NTH 5,13,1994,Y,Y,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0
759,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,84,0,0,0,42,42,0,0,0,0,0,0,0
759,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0
759,WOODLANDS AVE 6,12,1996,Y,Y,N,N,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0
759,YISHUN ST 72,12,1984,Y,Y,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
759A,WOODLANDS AVE 6,6,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
76,BEDOK NTH RD,14,1977,Y,Y,N,Y,N,N,BD,207,0,0,206,0,1,0,0,0,0,0,0,0
76,GUAN CHUAN ST,3,1937,Y,N,N,N,N,N,BM,42,0,0,8,34,0,0,0,0,0,0,0,0
76,LOR LIMAU,16,1972,Y,N,N,Y,N,N,KWN,208,0,0,206,0,2,0,0,0,0,0,0,0
76,MARINE DR,14,1975,Y,N,N,N,N,N,MP,104,0,0,0,104,0,0,0,0,0,0,0,0
76,REDHILL RD,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
76,TELOK BLANGAH DR,13,1977,Y,N,N,Y,N,N,BM,240,0,91,0,0,0,0,0,0,0,149,0,0
76A,REDHILL RD,30,2004,Y,N,N,N,N,N,BM,174,0,0,0,116,58,0,0,0,0,0,0,0
760,BEDOK RESERVOIR VIEW,1,1999,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
760,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,72,0,0,0,12,60,0,0,0,0,0,0,0
760,JURONG WEST ST 74,15,1994,Y,N,N,Y,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0
760,PASIR RIS ST 71,16,1995,Y,Y,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0
760,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0
760,YISHUN ST 72,12,1985,Y,N,N,Y,N,N,YS,158,0,0,0,100,58,0,0,0,0,0,0,0
760A,BEDOK RESERVOIR VIEW,1,1999,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
760A,JURONG WEST ST 74,6,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
760B,JURONG WEST ST 74,1,1994,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
761,BEDOK RESERVOIR VIEW,18,1999,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0
761,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,72,0,0,0,12,60,0,0,0,0,0,0,0
761,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,53,0,0,0,0,0,53,0,0,0,0,0,0
761,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0
761,WOODLANDS AVE 6,12,1996,Y,N,N,Y,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0
761,YISHUN ST 72,4,1985,Y,Y,N,N,N,N,YS,30,0,0,21,9,0,0,0,0,0,0,0,0
761A,BEDOK RESERVOIR VIEW,4,1998,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
762,BEDOK RESERVOIR VIEW,18,1998,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0
762,CHOA CHU KANG NTH 5,16,1995,Y,N,N,N,N,N,CCK,90,0,0,0,60,30,0,0,0,0,0,0,0
762,JURONG WEST ST 75,2,1995,N,Y,N,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
762,PASIR RIS ST 71,15,1994,Y,N,N,N,N,N,PRC,72,0,0,0,36,36,0,0,0,0,0,0,0
762,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,114,0,0,0,70,44,0,0,0,0,0,0,0
762,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
762A,CHOA CHU KANG NTH 5,5,1995,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
762A,JURONG WEST ST 75,5,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
762A,PASIR RIS ST 71,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
762A,WOODLANDS AVE 6,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
763,BEDOK RESERVOIR VIEW,18,1998,Y,Y,N,N,N,N,BD,153,0,0,0,85,68,0,0,0,0,0,0,0
763,CHOA CHU KANG NTH 5,16,1995,Y,N,N,N,N,N,CCK,90,0,0,0,60,30,0,0,0,0,0,0,0
763,JURONG WEST ST 75,1,1994,N,N,Y,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
763,PASIR RIS ST 71,15,1994,Y,Y,N,N,N,N,PRC,72,0,0,0,36,36,0,0,0,0,0,0,0
763,WOODLANDS AVE 6,12,1997,Y,Y,N,N,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0
763,YISHUN ST 72,4,1985,Y,N,N,N,N,N,YS,39,0,0,38,0,1,0,0,0,0,0,0,0
764,BEDOK RESERVOIR VIEW,15,1998,Y,N,N,N,N,N,BD,58,0,0,0,58,0,0,0,0,0,0,0,0
764,CHOA CHU KANG NTH 5,11,1995,Y,Y,N,N,N,N,CCK,50,0,0,0,0,0,50,0,0,0,0,0,0
764,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,96,0,0,0,54,42,0,0,0,0,0,0,0
764,PASIR RIS ST 71,15,1994,Y,N,N,Y,N,N,PRC,72,0,0,0,36,36,0,0,0,0,0,0,0
764,WOODLANDS CIRCLE,12,2001,Y,N,N,N,N,N,WL,91,0,0,0,47,44,0,0,0,0,0,0,0
764,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
764A,JURONG WEST ST 74,4,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
764A,WOODLANDS CIRCLE,13,2001,Y,N,N,Y,N,N,WL,84,0,0,0,36,48,0,0,0,0,0,0,0
764B,WOODLANDS CIRCLE,14,2015,Y,N,N,Y,N,Y,WL,128,0,23,0,0,0,0,0,105,0,0,0,0
765,BEDOK RESERVOIR VIEW,18,1999,Y,N,N,Y,N,N,BD,151,0,0,0,83,68,0,0,0,0,0,0,0
765,CHOA CHU KANG NTH 5,9,1995,Y,N,N,N,N,N,CCK,67,0,0,0,51,16,0,0,0,0,0,0,0
765,JURONG WEST ST 74,15,1995,Y,N,N,N,N,N,JW,94,0,0,0,52,42,0,0,0,0,0,0,0
765,PASIR RIS ST 71,15,1994,Y,N,N,N,N,N,PRC,61,0,0,0,33,28,0,0,0,0,0,0,0
765,WOODLANDS CIRCLE,13,2001,Y,N,N,N,N,N,WL,84,0,0,0,84,0,0,0,0,0,0,0,0
765,YISHUN ST 72,12,1985,Y,N,N,Y,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
765A,BEDOK RESERVOIR VIEW,4,1999,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
765A,WOODLANDS CIRCLE,1,2001,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
766,BEDOK RESERVOIR VIEW,18,1999,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0
766,CHOA CHU KANG NTH 5,14,1995,Y,N,N,N,N,N,CCK,80,0,0,0,54,26,0,0,0,0,0,0,0
766,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,96,0,0,0,54,42,0,0,0,0,0,0,0
766,PASIR RIS ST 71,16,1994,Y,Y,N,Y,N,N,PRC,78,0,0,0,39,39,0,0,0,0,0,0,0
766,WOODLANDS CIRCLE,13,2001,Y,N,N,N,N,N,WL,81,0,0,0,38,43,0,0,0,0,0,0,0
766,YISHUN AVE 3,12,1985,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
766A,WOODLANDS CIRCLE,5,2001,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
767,BEDOK RESERVOIR VIEW,18,1999,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0
767,CHOA CHU KANG ST 54,17,1995,Y,N,N,N,N,N,CCK,92,0,0,0,61,31,0,0,0,0,0,0,0
767,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,78,0,0,0,39,39,0,0,0,0,0,0,0
767,WOODLANDS CIRCLE,13,2001,Y,N,N,N,N,N,WL,86,0,0,0,38,48,0,0,0,0,0,0,0
767,YISHUN AVE 3,4,1985,Y,N,N,N,N,N,YS,20,0,0,20,0,0,0,0,0,0,0,0,0
768,BEDOK RESERVOIR VIEW,15,1999,Y,N,N,N,N,N,BD,58,0,0,0,58,0,0,0,0,0,0,0,0
768,CHOA CHU KANG ST 54,11,1995,Y,Y,N,N,N,N,CCK,50,0,0,0,0,0,50,0,0,0,0,0,0
768,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,71,0,0,0,41,30,0,0,0,0,0,0,0
768,WOODLANDS AVE 6,3,1999,N,Y,N,Y,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
768,YISHUN AVE 3,12,1985,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
768A,BEDOK RESERVOIR VIEW,1,1999,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
769,BEDOK RESERVOIR VIEW,19,1999,Y,N,N,N,N,N,BD,164,0,0,0,92,72,0,0,0,0,0,0,0
769,CHOA CHU KANG ST 54,19,1995,Y,N,N,N,N,N,CCK,110,0,0,0,73,37,0,0,0,0,0,0,0
769,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,71,0,0,0,41,30,0,0,0,0,0,0,0
769,WOODLANDS DR 60,14,1996,Y,N,N,Y,N,N,WL,148,0,0,0,96,52,0,0,0,0,0,0,0
769,YISHUN AVE 3,4,1985,Y,Y,N,N,N,N,YS,15,0,0,9,6,0,0,0,0,0,0,0,0
769A,BEDOK RESERVOIR VIEW,4,1999,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
77,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,206,0,0,204,0,2,0,0,0,0,0,0,0
77,CIRCUIT RD,2,1966,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
77,INDUS RD,12,1972,Y,Y,N,N,N,N,BM,160,0,0,160,0,0,0,0,0,0,0,0,0
77,LOR LIMAU,16,1972,Y,N,N,Y,N,N,KWN,206,0,0,202,0,4,0,0,0,0,0,0,0
77,MARINE DR,25,1976,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
77,REDHILL RD,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
77,SENG POH RD,3,1937,Y,N,N,N,N,N,BM,24,0,2,15,7,0,0,0,0,0,0,0,0
77,TELOK BLANGAH DR,14,1977,Y,Y,N,N,N,N,BM,142,0,0,115,24,2,1,0,0,0,0,0,0
77A,INDUS RD,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
77A,MARINE DR,6,2013,N,N,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
77A,REDHILL RD,30,2004,Y,N,N,N,N,N,BM,174,0,0,0,116,58,0,0,0,0,0,0,0
770,BEDOK RESERVOIR VIEW,17,1999,Y,N,N,N,N,N,BD,142,0,0,0,78,64,0,0,0,0,0,0,0
770,CHOA CHU KANG ST 54,19,1995,Y,N,N,N,N,N,CCK,110,0,0,0,73,37,0,0,0,0,0,0,0
770,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,69,0,0,0,39,30,0,0,0,0,0,0,0
770,WOODLANDS DR 60,14,1996,Y,N,N,Y,N,N,WL,114,0,0,0,62,52,0,0,0,0,0,0,0
770,YISHUN AVE 3,12,1985,Y,N,N,Y,N,N,YS,136,0,0,0,96,40,0,0,0,0,0,0,0
770A,PASIR RIS ST 71,1,1995,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
771,BEDOK RESERVOIR VIEW,17,1999,Y,N,N,N,N,N,BD,142,0,0,0,78,64,0,0,0,0,0,0,0
771,CHOA CHU KANG ST 54,16,1995,Y,N,N,N,N,N,CCK,92,0,0,0,61,31,0,0,0,0,0,0,0
771,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,69,0,0,0,39,30,0,0,0,0,0,0,0
771,WOODLANDS DR 60,14,1996,Y,N,N,N,N,N,WL,124,0,0,0,98,26,0,0,0,0,0,0,0
771,YISHUN AVE 3,12,1985,Y,Y,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
771A,CHOA CHU KANG ST 54,5,1995,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
772,BEDOK RESERVOIR VIEW,19,1999,Y,N,N,N,N,N,BD,160,0,0,0,88,72,0,0,0,0,0,0,0
772,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,69,0,0,0,39,30,0,0,0,0,0,0,0
772,WOODLANDS DR 60,14,1996,Y,N,N,N,N,N,WL,91,0,0,0,52,39,0,0,0,0,0,0,0
772,YISHUN AVE 3,12,1985,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
772A,BEDOK RESERVOIR VIEW,5,1999,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
773,BEDOK RESERVOIR VIEW,19,1999,Y,N,N,N,N,N,BD,164,0,0,0,92,72,0,0,0,0,0,0,0
773,PASIR RIS ST 71,16,1995,Y,Y,N,N,N,N,PRC,69,0,0,0,39,30,0,0,0,0,0,0,0
773,WOODLANDS DR 60,14,1996,Y,N,N,N,N,N,WL,119,0,0,0,119,0,0,0,0,0,0,0,0
773,YISHUN AVE 3,12,1985,Y,N,N,Y,N,N,YS,136,0,0,68,68,0,0,0,0,0,0,0,0
773A,PASIR RIS ST 71,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
773A,WOODLANDS DR 60,6,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
774,BEDOK RESERVOIR VIEW,19,1999,Y,N,N,N,N,N,BD,164,0,0,0,92,72,0,0,0,0,0,0,0
774,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,71,0,0,0,41,30,0,0,0,0,0,0,0
774,WOODLANDS CRES,14,1996,Y,N,N,N,N,N,WL,93,0,0,0,93,0,0,0,0,0,0,0,0
774,YISHUN AVE 3,12,1985,Y,N,N,N,N,N,YS,204,0,0,137,67,0,0,0,0,0,0,0,0
775,BEDOK RESERVOIR VIEW,1,1999,N,N,N,Y,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
775,PASIR RIS ST 71,16,1995,Y,Y,N,N,N,N,PRC,69,0,0,0,39,30,0,0,0,0,0,0,0
775,WOODLANDS CRES,14,1996,Y,N,N,N,N,N,WL,119,0,0,0,119,0,0,0,0,0,0,0,0
775,YISHUN RING RD,13,1985,Y,N,N,N,N,N,YS,120,0,0,0,36,84,0,0,0,0,0,0,0
775A,BEDOK RESERVOIR VIEW,1,1999,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
775A,WOODLANDS CRES,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
776,PASIR RIS ST 71,16,1995,Y,Y,N,N,N,N,PRC,78,0,0,0,39,39,0,0,0,0,0,0,0
776,WOODLANDS CRES,14,1996,Y,N,N,N,N,N,WL,125,0,0,0,75,50,0,0,0,0,0,0,0
776,YISHUN AVE 2,13,1986,Y,N,N,N,N,N,YS,120,0,0,0,36,84,0,0,0,0,0,0,0
777,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,78,0,0,0,39,39,0,0,0,0,0,0,0
777,WOODLANDS CRES,14,1996,Y,N,N,N,N,N,WL,98,0,0,0,50,48,0,0,0,0,0,0,0
777,YISHUN AVE 2,4,1985,Y,N,N,N,N,N,YS,28,0,0,28,0,0,0,0,0,0,0,0,0
778,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
778,WOODLANDS DR 60,14,1996,Y,N,N,N,N,N,WL,111,0,0,0,61,50,0,0,0,0,0,0,0
778,YISHUN AVE 2,12,1985,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
779,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
779,WOODLANDS CRES,14,1996,Y,N,N,N,N,N,WL,94,0,0,0,46,48,0,0,0,0,0,0,0
779,YISHUN AVE 2,4,1985,Y,Y,N,N,N,N,YS,10,0,0,5,5,0,0,0,0,0,0,0,0
78,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0
78,CIRCUIT RD,2,1966,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
78,DAWSON RD,28,2019,Y,N,N,N,N,N,QT,99,0,0,27,72,0,0,0,0,0,0,0,0
78,GUAN CHUAN ST,5,1937,Y,Y,N,N,N,N,BM,48,0,0,8,40,0,0,0,0,0,0,0,0
78,INDUS RD,20,1972,Y,Y,N,N,N,N,BM,144,0,0,144,0,0,0,0,0,0,0,0,0
78,LOR LIMAU,40,2017,Y,N,N,Y,N,N,KWN,405,0,76,0,249,0,0,0,80,0,0,0,0
78,MARINE DR,25,1976,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
78,MOH GUAN TER,5,1937,Y,Y,N,N,N,N,BM,70,0,6,29,35,0,0,0,0,0,0,0,0
78,REDHILL LANE,10,1970,Y,Y,N,N,N,N,BM,144,0,0,0,0,0,0,0,0,0,144,0,0
78,YONG SIAK ST,5,1937,Y,Y,N,N,N,N,BM,48,0,0,8,40,0,0,0,0,0,0,0,0
78A,DAWSON RD,7,2019,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
78A,INDUS RD,2,2003,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
78A,LOR LIMAU,6,2017,N,N,N,Y,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
78A,TELOK BLANGAH ST 32,7,2000,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
78A,TOA PAYOH CTRL,1,2008,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
78B,LOR LIMAU,1,2017,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
78B,TELOK BLANGAH ST 32,2,2004,N,Y,N,Y,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
78B,TOA PAYOH CTRL,7,2007,N,N,N,Y,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
78C,TOA PAYOH CTRL,1,2007,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
780,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
780,WOODLANDS CRES,5,2013,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
780,YISHUN RING RD,4,1985,Y,Y,N,N,N,N,YS,10,0,0,5,5,0,0,0,0,0,0,0,0
780A,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,155,0,120,35,0,0,0,0,0,0,0,0,0
780B,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,135,0,90,45,0,0,0,0,0,0,0,0,0
780C,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,135,0,0,30,105,0,0,0,0,0,0,0,0
780D,WOODLANDS CRES,16,2014,Y,N,N,Y,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0
780E,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,119,0,0,0,119,0,0,0,0,0,0,0,0
780F,WOODLANDS CRES,16,2014,Y,N,N,N,N,N,WL,155,0,120,35,0,0,0,0,0,0,0,0,0
780G,WOODLANDS CRES,1,2014,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
781,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
781,YISHUN RING RD,12,1985,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
782,PASIR RIS ST 71,16,1995,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
782,WOODLANDS CRES,6,2013,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
782,YISHUN RING RD,4,1985,Y,N,N,N,N,N,YS,40,0,0,24,16,0,0,0,0,0,0,0,0
782A,PASIR RIS ST 71,4,1995,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
782A,WOODLANDS CRES,16,2013,Y,N,N,Y,N,N,WL,90,0,0,0,30,60,0,0,0,0,0,0,0
782B,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,90,0,0,0,30,60,0,0,0,0,0,0,0
782C,WOODLANDS CRES,16,2013,Y,N,N,N,N,N,WL,105,0,0,45,60,0,0,0,0,0,0,0,0
782D,WOODLANDS CRES,16,2014,Y,N,N,Y,N,N,WL,135,0,0,30,75,30,0,0,0,0,0,0,0
782E,WOODLANDS CRES,16,2014,Y,N,N,Y,N,N,WL,120,0,0,0,60,60,0,0,0,0,0,0,0
782F,WOODLANDS CRES,1,2014,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
783,WOODLANDS RISE,7,2017,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
783,YISHUN RING RD,12,1985,Y,N,N,Y,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
783A,WOODLANDS RISE,16,2017,Y,N,N,N,N,N,WL,120,0,0,0,60,60,0,0,0,0,0,0,0
783A,YISHUN RING RD,1,2007,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
783B,WOODLANDS RISE,16,2017,Y,N,N,N,N,N,WL,90,0,0,0,45,45,0,0,0,0,0,0,0
783C,WOODLANDS RISE,16,2017,Y,N,N,N,N,N,WL,120,0,0,0,60,60,0,0,0,0,0,0,0
783D,WOODLANDS RISE,16,2017,Y,N,N,N,N,N,WL,90,0,0,0,45,45,0,0,0,0,0,0,0
783E,WOODLANDS RISE,1,2018,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
784,CHOA CHU KANG DR,16,1995,Y,N,N,N,N,N,CCK,82,0,0,0,43,39,0,0,0,0,0,0,0
784,YISHUN AVE 2,12,1985,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
784A,WOODLANDS RISE,14,2017,Y,N,N,N,N,N,WL,78,0,0,0,39,39,0,0,0,0,0,0,0
784B,WOODLANDS RISE,14,2017,Y,N,N,N,N,N,WL,104,0,0,52,52,0,0,0,0,0,0,0,0
784C,WOODLANDS RISE,14,2017,Y,N,N,Y,N,N,WL,104,0,0,52,52,0,0,0,0,0,0,0,0
