blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
268A,PUNGGOL FIELD,16,2011,Y,N,N,N,N,N,PG,59,0,0,0,29,30,0,0,0,0,0,0,0
268B,BOON LAY DR,16,2000,Y,N,N,N,N,N,JW,92,0,0,0,31,61,0,0,0,0,0,0,0
268B,COMPASSVALE LINK,17,2004,Y,N,N,N,N,N,SK,95,0,0,0,63,32,0,0,0,0,0,0,0
268B,PUNGGOL FIELD,16,2011,Y,N,N,N,N,N,PG,89,0,0,0,87,2,0,0,0,0,0,0,0
268C,BOON LAY DR,16,2000,Y,N,N,N,N,N,JW,107,0,0,0,46,61,0,0,0,0,0,0,0
268C,COMPASSVALE LINK,17,2004,Y,N,N,N,N,N,SK,96,0,0,0,64,32,0,0,0,0,0,0,0
268C,PUNGGOL FIELD,16,2011,Y,N,N,N,N,N,PG,89,0,0,0,87,2,0,0,0,0,0,0,0
268D,COMPASSVALE LINK,17,2004,Y,N,N,N,N,N,SK,96,0,0,0,64,32,0,0,0,0,0,0,0
268D,PUNGGOL FIELD,16,2011,Y,N,N,Y,N,N,PG,89,0,0,0,72,17,0,0,0,0,0,0,0
269,BISHAN ST 24,21,1991,Y,Y,N,N,N,N,BH,80,0,0,0,80,0,0,0,0,0,0,0,0
269,BT BATOK EAST AVE 4,11,1984,Y,N,N,N,N,N,BB,124,0,0,83,41,0,0,0,0,0,0,0,0
269,COMPASSVALE LINK,6,2004,N,N,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
269,PASIR RIS ST 21,8,1993,Y,N,N,N,N,N,PRC,42,0,0,0,0,0,42,0,0,0,0,0,0
269,PUNGGOL FIELD,1,2012,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
269,QUEEN ST,2,1983,N,Y,N,N,N,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
269,TAMPINES ST 21,10,1982,Y,N,N,N,N,N,TAP,182,0,0,163,17,0,2,0,0,0,0,0,0
269,TOH GUAN RD,25,1997,Y,N,N,Y,N,N,JE,135,0,0,0,45,90,0,0,0,0,0,0,0
269,YISHUN ST 22,12,1985,Y,N,N,N,N,N,YS,151,0,0,77,67,7,0,0,0,0,0,0,0
269A,COMPASSVALE LINK,17,2004,Y,N,N,N,N,N,SK,94,0,0,0,62,32,0,0,0,0,0,0,0
269A,PASIR RIS ST 21,4,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
269A,PUNGGOL FIELD,16,2011,Y,Y,N,N,N,N,PG,89,0,0,0,72,17,0,0,0,0,0,0,0
269A,QUEEN ST,7,1983,Y,N,N,N,N,N,CT,32,0,0,28,4,0,0,0,0,0,0,0,0
269A,YISHUN ST 22,15,2015,Y,Y,N,N,N,Y,YS,238,0,0,0,0,0,0,0,0,98,140,0,0
269B,COMPASSVALE LINK,17,2004,Y,N,N,N,N,N,SK,99,0,0,0,67,32,0,0,0,0,0,0,0
269B,PASIR RIS ST 21,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
269B,PUNGGOL FIELD,16,2011,Y,Y,N,N,N,N,PG,89,0,0,0,87,2,0,0,0,0,0,0,0
269B,QUEEN ST,23,1983,Y,N,N,N,N,N,CT,138,0,0,43,94,1,0,0,0,0,0,0,0
269B,YISHUN ST 22,15,2015,Y,N,N,N,N,N,YS,238,0,0,0,0,0,0,0,0,98,140,0,0
269C,COMPASSVALE LINK,17,2005,Y,N,N,N,N,N,SK,99,0,0,0,67,32,0,0,0,0,0,0,0
269C,PUNGGOL FIELD,16,2011,Y,N,N,N,N,N,PG,89,0,0,0,72,17,0,0,0,0,0,0,0
269C,QUEEN ST,7,1983,Y,N,N,N,N,N,CT,31,0,0,26,4,1,0,0,0,0,0,0,0
269D,COMPASSVALE LINK,17,2005,Y,N,N,N,N,N,SK,99,0,0,0,67,32,0,0,0,0,0,0,0
27,BALAM RD,19,1995,Y,N,N,N,N,N,GL,89,0,0,0,53,36,0,0,0,0,0,0,0
27,BENDEMEER RD,2,1971,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
27,CHAI CHEE RD,18,1991,Y,N,N,N,N,N,BD,72,0,0,0,41,31,0,0,0,0,0,0,0
27,DOVER CRES,25,1975,Y,N,N,N,N,N,QT,96,0,0,0,0,96,0,0,0,0,0,0,0
27,GHIM MOH LINK,40,2011,Y,N,N,N,N,N,QT,280,0,87,76,117,0,0,0,0,0,0,0,0
27,JLN BERSEH,2,1978,Y,Y,N,N,N,N,CT,3,0,0,0,0,0,0,0,0,0,0,3,0
27,JLN MEMBINA,1,2008,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
27,JLN BAHAGIA,10,1963,Y,N,N,N,N,N,KWN,118,0,0,116,2,0,0,0,0,0,0,0,0
27,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0
27,MARINE CRES,25,1974,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
27,MARSILING DR,13,1976,Y,N,N,Y,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0
27,NEW UPP CHANGI RD,14,1976,Y,N,N,Y,N,N,BD,232,0,0,230,0,2,0,0,0,0,0,0,0
27,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,109,0,25,79,5,0,0,0,0,0,0,0,0
27,TELOK BLANGAH WAY,14,1975,Y,N,N,Y,N,N,BM,156,0,0,0,156,0,0,0,0,0,0,0,0
27,TOA PAYOH EAST,11,1970,Y,N,N,N,N,N,TP,198,0,0,198,0,0,0,0,0,0,0,0,0
27A,BALAM RD,1,1999,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
27A,CHAI CHEE RD,2,1991,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
27A,JLN MEMBINA,27,2007,Y,N,N,N,N,N,BM,150,0,0,0,150,0,0,0,0,0,0,0,0
27B,JLN MEMBINA,24,2007,Y,N,N,N,N,N,BM,92,0,0,0,46,46,0,0,0,0,0,0,0
270,BANGKIT RD,13,1988,Y,N,N,Y,N,N,BP,154,0,0,0,106,48,0,0,0,0,0,0,0
270,BISHAN ST 24,14,1991,Y,Y,N,N,N,N,BH,71,0,0,0,63,8,0,0,0,0,0,0,0
270,PASIR RIS ST 21,8,1993,Y,N,N,N,N,N,PRC,42,0,0,0,0,0,42,0,0,0,0,0,0
270,PUNGGOL FIELD,2,2011,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
270,QUEEN ST,3,2009,N,N,Y,N,N,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
270,SENGKANG CTRL,5,2008,N,N,N,Y,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
270,TAMPINES ST 21,11,1984,Y,N,N,Y,N,N,TAP,224,0,0,182,42,0,0,0,0,0,0,0,0
270,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
270,YISHUN ST 22,12,1985,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
270A,PUNGGOL FIELD,16,2011,Y,N,N,Y,N,N,PG,89,0,0,0,57,32,0,0,0,0,0,0,0
270A,SENGKANG CTRL,16,2008,Y,N,N,Y,N,N,SK,100,0,0,0,100,0,0,0,0,0,0,0,0
270B,PUNGGOL FIELD,16,2011,Y,N,N,Y,N,N,PG,89,0,0,0,57,32,0,0,0,0,0,0,0
270C,PUNGGOL FIELD,16,2011,Y,N,N,N,N,N,PG,58,0,0,0,13,45,0,0,0,0,0,0,0
271,BANGKIT RD,4,1987,Y,N,N,N,N,N,BP,18,0,0,0,13,5,0,0,0,0,0,0,0
271,BISHAN ST 24,14,1991,Y,Y,N,N,N,N,BH,93,0,0,0,85,8,0,0,0,0,0,0,0
271,BT BATOK EAST AVE 4,10,1985,Y,Y,N,N,N,N,BB,99,0,0,83,15,1,0,0,0,0,0,0,0
271,CHOA CHU KANG AVE 2,16,1992,Y,N,N,N,N,N,CCK,64,0,0,0,0,0,64,0,0,0,0,0,0
271,JURONG WEST ST 24,5,2001,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
271,PASIR RIS ST 21,8,1993,Y,N,N,N,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0
271,PUNGGOL WALK,1,2012,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
271,QUEEN ST,20,1978,Y,Y,N,Y,N,N,CT,188,0,0,184,0,4,0,0,0,0,0,0,0
271,SENGKANG CTRL,1,2008,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
271,TAMPINES ST 21,11,1984,Y,N,N,Y,N,N,TAP,205,0,0,129,76,0,0,0,0,0,0,0,0
271,TOH GUAN RD,21,1997,Y,N,N,Y,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
271,YISHUN ST 22,4,1984,Y,N,N,N,N,N,YS,32,0,0,16,16,0,0,0,0,0,0,0,0
271A,JURONG WEST ST 24,16,2001,Y,N,N,N,N,N,JW,91,0,0,0,47,44,0,0,0,0,0,0,0
271A,PUNGGOL WALK,16,2012,Y,N,N,Y,N,N,PG,120,0,0,0,120,0,0,0,0,0,0,0,0
271A,SENGKANG CTRL,16,2008,Y,N,N,Y,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0
271B,JURONG WEST ST 24,16,2001,Y,N,N,N,N,N,JW,91,0,0,0,47,44,0,0,0,0,0,0,0
271B,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,90,0,0,0,58,32,0,0,0,0,0,0,0
271B,SENGKANG CTRL,16,2008,Y,N,N,N,N,N,SK,92,0,0,0,92,0,0,0,0,0,0,0,0
271C,JURONG WEST ST 24,16,2001,Y,N,N,N,N,N,JW,88,0,0,0,0,88,0,0,0,0,0,0,0
271C,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,118,0,0,0,88,30,0,0,0,0,0,0,0
271C,SENGKANG CTRL,16,2008,Y,N,N,N,N,N,SK,92,0,0,0,92,0,0,0,0,0,0,0,0
271D,JURONG WEST ST 24,16,2002,Y,N,N,N,N,N,JW,88,0,0,0,30,58,0,0,0,0,0,0,0
271D,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,88,0,0,0,88,0,0,0,0,0,0,0,0
272,BANGKIT RD,12,1987,Y,N,N,Y,N,N,BP,88,0,0,0,48,40,0,0,0,0,0,0,0
272,BISHAN ST 24,12,1991,Y,Y,N,N,N,N,BH,110,0,0,0,110,0,0,0,0,0,0,0,0
272,BT BATOK EAST AVE 4,10,1985,Y,Y,N,N,N,N,BB,109,0,0,93,16,0,0,0,0,0,0,0,0
272,CHOA CHU KANG AVE 2,16,1992,Y,N,N,N,N,N,CCK,51,0,0,0,0,0,51,0,0,0,0,0,0
272,JURONG WEST ST 24,1,2002,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
272,PASIR RIS ST 21,8,1993,Y,Y,N,N,N,N,PRC,80,0,0,0,30,50,0,0,0,0,0,0,0
272,PUNGGOL WALK,1,2012,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
272,SENGKANG CTRL,1,2007,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
272,TAMPINES ST 22,11,1983,Y,Y,N,N,N,N,TAP,213,0,0,76,136,0,1,0,0,0,0,0,0
272,TOH GUAN RD,25,1997,Y,N,N,Y,N,N,JE,135,0,0,0,45,90,0,0,0,0,0,0,0
272,YISHUN ST 22,12,1985,Y,N,N,N,N,N,YS,114,0,0,0,74,40,0,0,0,0,0,0,0
272A,JURONG WEST ST 24,16,2002,Y,N,N,N,N,N,JW,87,0,0,0,57,30,0,0,0,0,0,0,0
272A,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,88,0,0,0,58,30,0,0,0,0,0,0,0
272A,PASIR RIS ST 21,3,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
272A,SENGKANG CTRL,15,2008,Y,N,N,N,N,N,SK,106,0,0,0,106,0,0,0,0,0,0,0,0
272B,JURONG WEST ST 24,16,2002,Y,N,N,N,N,N,JW,90,0,0,0,0,90,0,0,0,0,0,0,0
272B,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,88,0,0,0,58,30,0,0,0,0,0,0,0
272B,SENGKANG CTRL,15,2008,Y,N,N,N,N,N,SK,106,0,0,0,106,0,0,0,0,0,0,0,0
272C,JURONG WEST ST 24,16,2002,Y,N,N,N,N,N,JW,90,0,0,0,46,44,0,0,0,0,0,0,0
272C,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,89,0,0,0,57,32,0,0,0,0,0,0,0
272C,SENGKANG CTRL,15,2008,Y,N,N,N,N,N,SK,106,0,0,0,106,0,0,0,0,0,0,0,0
272D,JURONG WEST ST 24,16,2002,Y,N,N,N,N,N,JW,90,0,0,0,46,44,0,0,0,0,0,0,0
272D,PUNGGOL WALK,16,2012,Y,N,N,N,N,N,PG,88,0,0,0,88,0,0,0,0,0,0,0,0
272D,SENGKANG CTRL,15,2008,Y,N,N,N,N,N,SK,106,0,0,0,106,0,0,0,0,0,0,0,0
273,BANGKIT RD,12,1987,Y,N,N,N,N,N,BP,100,0,0,0,48,40,12,0,0,0,0,0,0
273,BISHAN ST 24,1,2011,N,N,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
273,BT BATOK EAST AVE 4,2,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
273,CHOA CHU KANG AVE 2,14,1992,Y,N,N,Y,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0
273,COMPASSVALE LINK,1,2007,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JURONG WEST AVE 3,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
273,PASIR RIS ST 21,9,1993,Y,Y,N,N,N,N,PRC,90,0,0,0,41,49,0,0,0,0,0,0,0
273,PUNGGOL PL,2,2011,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
273,TAMPINES ST 22,11,1983,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
273,TOH GUAN RD,10,1997,Y,N,N,N,N,N,JE,76,0,0,0,76,0,0,0,0,0,0,0,0
273,YISHUN ST 22,12,1985,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
273A,BISHAN ST 24,40,2011,Y,N,N,N,N,N,BH,160,0,0,0,80,80,0,0,0,0,0,0,0
273A,COMPASSVALE LINK,16,2007,Y,N,N,N,N,N,SK,56,0,0,0,56,0,0,0,0,0,0,0,0
273A,JURONG WEST AVE 3,15,1999,Y,N,N,Y,N,N,JW,98,0,0,0,28,70,0,0,0,0,0,0,0
273A,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0
273A,PASIR RIS ST 21,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
273A,TOH GUAN RD,5,1997,N,N,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
273B,BISHAN ST 24,40,2011,Y,N,N,N,N,N,BH,160,0,0,0,40,120,0,0,0,0,0,0,0
273B,COMPASSVALE LINK,16,2007,Y,N,N,N,N,N,SK,56,0,0,0,56,0,0,0,0,0,0,0,0
273B,JURONG WEST AVE 3,15,1999,Y,N,N,N,N,N,JW,115,0,0,0,45,70,0,0,0,0,0,0,0
273B,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,93,0,0,0,46,47,0,0,0,0,0,0,0
273C,BISHAN ST 24,1,2011,N,N,N,N,N,Y,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
273C,COMPASSVALE LINK,16,2007,Y,N,N,N,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
273C,JURONG WEST AVE 3,15,2000,Y,N,N,N,N,N,JW,100,0,0,0,30,70,0,0,0,0,0,0,0
273C,PUNGGOL PL,16,2011,Y,Y,N,N,N,N,PG,89,0,0,0,45,44,0,0,0,0,0,0,0
273D,COMPASSVALE LINK,16,2008,Y,N,N,N,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
273D,JURONG WEST AVE 3,15,1999,Y,N,N,N,N,N,JW,114,0,0,0,114,0,0,0,0,0,0,0,0
273D,PUNGGOL PL,16,2011,Y,N,N,Y,N,N,PG,89,0,0,0,89,0,0,0,0,0,0,0,0
273E,COMPASSVALE LINK,1,2008,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
274,BANGKIT RD,12,1987,Y,N,N,Y,N,N,BP,132,0,0,0,132,0,0,0,0,0,0,0,0
274,BT BATOK EAST AVE 4,4,1985,Y,Y,N,N,N,N,BB,26,0,0,22,4,0,0,0,0,0,0,0,0
274,CHOA CHU KANG AVE 2,16,1992,Y,N,N,N,N,N,CCK,63,0,0,0,0,0,63,0,0,0,0,0,0
274,COMPASSVALE BOW,1,2017,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
274,JURONG WEST ST 25,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
274,PASIR RIS ST 21,9,1993,Y,N,N,N,N,N,PRC,60,0,0,0,36,24,0,0,0,0,0,0,0
274,PUNGGOL PL,1,2011,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
274,TAMPINES ST 22,11,1983,Y,N,N,N,N,N,TAP,154,0,0,73,81,0,0,0,0,0,0,0,0
274,TOH GUAN RD,10,1997,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0
274,YISHUN ST 22,12,1985,Y,Y,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
274A,COMPASSVALE BOW,18,2016,Y,N,N,Y,N,N,SK,98,0,0,0,49,49,0,0,0,0,0,0,0
274A,JURONG WEST AVE 3,15,2000,Y,N,N,N,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0
274A,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0
274A,TOH GUAN RD,5,1996,N,N,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
274B,COMPASSVALE BOW,17,2016,Y,N,N,Y,N,N,SK,93,0,0,0,46,47,0,0,0,0,0,0,0
274B,JURONG WEST ST 25,15,2000,Y,N,N,Y,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0
274B,PUNGGOL PL,16,2011,Y,Y,N,N,N,N,PG,93,0,0,0,47,46,0,0,0,0,0,0,0
274C,COMPASSVALE BOW,17,2016,Y,N,N,Y,N,N,SK,100,0,12,0,31,0,0,0,57,0,0,0,0
274C,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0
274C,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,93,0,0,0,47,46,0,0,0,0,0,0,0
274D,COMPASSVALE BOW,1,2017,N,Y,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
274D,JURONG WEST AVE 3,15,2000,Y,N,N,Y,N,N,JW,112,0,0,0,42,70,0,0,0,0,0,0,0
274D,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,92,0,0,0,92,0,0,0,0,0,0,0,0
275,BANGKIT RD,12,1987,Y,N,N,Y,N,N,BP,132,0,0,0,132,0,0,0,0,0,0,0,0
275,BISHAN ST 24,3,2011,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
275,BT BATOK EAST AVE 4,4,1985,Y,Y,N,N,N,N,BB,16,0,0,12,4,0,0,0,0,0,0,0,0
275,CHOA CHU KANG AVE 2,14,1992,Y,N,N,N,N,N,CCK,48,0,0,0,0,0,48,0,0,0,0,0,0
275,COMPASSVALE LINK,1,2007,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
275,JURONG WEST ST 25,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
275,PASIR RIS ST 21,9,1993,Y,Y,N,N,N,N,PRC,50,0,0,0,26,24,0,0,0,0,0,0,0
275,TAMPINES ST 22,11,1984,Y,Y,N,N,N,N,TAP,164,0,0,72,92,0,0,0,0,0,0,0,0
275,TOH GUAN RD,10,1997,Y,N,N,N,N,N,JE,76,0,0,0,76,0,0,0,0,0,0,0,0
275,YISHUN ST 22,12,1984,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
275A,BISHAN ST 24,40,2011,Y,N,N,N,N,N,BH,160,0,0,0,40,120,0,0,0,0,0,0,0
275A,COMPASSVALE LINK,15,2007,Y,N,N,Y,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
275A,JURONG WEST ST 25,15,2000,Y,N,N,Y,N,N,JW,98,0,0,0,28,70,0,0,0,0,0,0,0
275B,BISHAN ST 24,1,2011,N,N,N,N,N,Y,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
275B,COMPASSVALE LINK,15,2007,Y,N,N,N,N,N,SK,110,0,0,0,110,0,0,0,0,0,0,0,0
275B,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,115,0,0,0,45,70,0,0,0,0,0,0,0
275C,COMPASSVALE LINK,15,2007,Y,N,N,N,N,N,SK,103,0,0,0,103,0,0,0,0,0,0,0,0
275C,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,115,0,0,0,45,70,0,0,0,0,0,0,0
275D,COMPASSVALE LINK,15,2007,Y,Y,N,N,N,N,SK,104,0,0,0,104,0,0,0,0,0,0,0,0
275D,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,98,0,0,0,28,70,0,0,0,0,0,0,0
276,BANGKIT RD,12,1988,Y,N,N,N,N,N,BP,104,0,0,0,48,40,16,0,0,0,0,0,0
276,BT BATOK EAST AVE 4,2,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
276,CHOA CHU KANG AVE 2,15,1992,Y,N,N,Y,N,N,CCK,84,0,0,0,21,63,0,0,0,0,0,0,0
276,COMPASSVALE LINK,1,2008,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
276,JURONG WEST ST 25,5,2000,N,Y,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
276,TAMPINES ST 22,10,1984,Y,N,N,N,N,N,TAP,112,0,0,75,37,0,0,0,0,0,0,0,0
276,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
276,YISHUN ST 22,12,1984,Y,N,N,N,N,N,YS,136,0,0,0,136,0,0,0,0,0,0,0,0
276A,CHOA CHU KANG AVE 2,5,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
276A,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,114,0,0,0,114,0,0,0,0,0,0,0,0
276B,JURONG WEST AVE 3,15,2000,Y,N,N,N,N,N,JW,115,0,0,0,45,70,0,0,0,0,0,0,0
276C,JURONG WEST ST 25,15,2000,Y,N,N,N,N,N,JW,115,0,0,0,45,70,0,0,0,0,0,0,0
276D,JURONG WEST ST 25,15,2000,Y,N,N,Y,N,N,JW,98,0,0,0,28,70,0,0,0,0,0,0,0
277,BANGKIT RD,13,1988,Y,N,N,N,N,N,BP,105,0,0,0,75,30,0,0,0,0,0,0,0
277,BT BATOK EAST AVE 3,2,1986,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
277,CHOA CHU KANG AVE 2,15,1992,Y,N,N,N,N,N,CCK,70,0,0,0,14,56,0,0,0,0,0,0,0
277,COMPASSVALE LINK,1,2007,N,N,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
277,TAMPINES ST 22,10,1983,Y,Y,N,N,N,N,TAP,150,0,0,67,83,0,0,0,0,0,0,0,0
277,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
277,YISHUN ST 22,11,1985,Y,N,N,Y,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0
277A,COMPASSVALE LINK,15,2008,Y,N,N,N,N,N,SK,110,0,0,0,110,0,0,0,0,0,0,0,0
277B,COMPASSVALE LINK,15,2007,Y,N,N,Y,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
277C,COMPASSVALE LINK,15,2007,Y,Y,N,N,N,N,SK,104,0,0,0,104,0,0,0,0,0,0,0,0
277D,COMPASSVALE LINK,15,2008,Y,N,N,N,N,N,SK,107,0,0,0,107,0,0,0,0,0,0,0,0
278,BISHAN ST 24,21,1991,Y,N,N,N,N,N,BH,76,0,0,0,68,0,8,0,0,0,0,0,0
278,BT BATOK EAST AVE 3,4,1986,Y,Y,N,N,N,N,BB,26,0,0,22,4,0,0,0,0,0,0,0,0
278,CHOA CHU KANG AVE 3,4,1990,Y,N,N,N,N,N,CCK,24,0,0,0,21,3,0,0,0,0,0,0,0
278,COMPASSVALE BOW,7,2015,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
278,TAMPINES ST 22,10,1983,Y,N,N,N,N,N,TAP,93,0,0,0,13,80,0,0,0,0,0,0,0
278,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
278,YISHUN ST 22,12,1984,Y,Y,N,N,N,N,YS,136,0,0,0,136,0,0,0,0,0,0,0,0
278A,COMPASSVALE BOW,18,2016,Y,Y,N,N,N,N,SK,114,0,0,0,50,64,0,0,0,0,0,0,0
278B,COMPASSVALE BOW,17,2016,Y,Y,N,N,N,N,SK,93,0,0,0,46,47,0,0,0,0,0,0,0
278C,COMPASSVALE BOW,17,2016,Y,N,N,N,N,N,SK,100,0,13,0,31,0,0,0,56,0,0,0,0
278D,COMPASSVALE BOW,1,2017,N,Y,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
279,BISHAN ST 24,2,1991,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
279,BT BATOK EAST AVE 3,2,1986,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
279,CHOA CHU KANG AVE 3,4,1990,Y,N,N,N,N,N,CCK,20,0,0,0,17,3,0,0,0,0,0,0,0
279,SENGKANG EAST AVE,6,2014,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
279,TAMPINES ST 22,10,1984,Y,N,N,N,N,N,TAP,108,0,0,0,16,92,0,0,0,0,0,0,0
279,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
279,YISHUN ST 22,12,1984,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
